fname,label,manually_verified,freesound_id,license
63190691.wav,Tambourine,0,219253,Creative Commons 0
63222cd2.wav,Double_bass,0,354336,Attribution
6325deb1.wav,Fart,0,71037,Attribution
632c3aaf.wav,Violin_or_fiddle,0,170592,Creative Commons 0
632fd5c9.wav,Bass_drum,0,245256,Creative Commons 0
63309041.wav,Laughter,1,65802,Attribution
633534a5.wav,Squeak,0,233390,Attribution
633a56ad.wav,Burping_or_eructation,0,216231,Attribution
636156af.wav,Gong,0,155462,Creative Commons 0
6366c230.wav,Violin_or_fiddle,1,374531,Creative Commons 0
637a26b1.wav,Cowbell,1,364919,Attribution
63820da4.wav,Burping_or_eructation,0,63472,Attribution
63855068.wav,Cowbell,0,9846,Attribution
6385ecf9.wav,Hi-hat,1,138809,Attribution
63874688.wav,Scissors,1,26037,Attribution
638ec6c8.wav,Tearing,0,10413,Creative Commons 0
63922488.wav,Writing,0,334985,Creative Commons 0
639573a0.wav,Computer_keyboard,1,223101,Creative Commons 0
639a04af.wav,Trumpet,1,357408,Attribution
639cd52b.wav,Applause,0,119026,Attribution
63a02506.wav,Microwave_oven,1,340917,Attribution
63b006f9.wav,Scissors,0,567,Attribution
63b95f33.wav,Keys_jangling,0,85455,Attribution
63b9e36a.wav,Double_bass,0,354228,Attribution
63bf5647.wav,Trumpet,0,205892,Creative Commons 0
63c31673.wav,Gong,0,94198,Attribution
63c8e4c6.wav,Saxophone,1,358751,Attribution
63cbe774.wav,Harmonica,1,116917,Creative Commons 0
63cbed9a.wav,Chime,0,19592,Attribution
63d9a8eb.wav,Tearing,0,221680,Creative Commons 0
63db2898.wav,Bark,0,101415,Attribution
63dd0f23.wav,Bus,1,217611,Creative Commons 0
63de87b8.wav,Shatter,1,221528,Attribution
63e0ab2c.wav,Bass_drum,1,91599,Creative Commons 0
63f027d8.wav,Microwave_oven,1,72623,Creative Commons 0
63f4fc0e.wav,Shatter,0,148075,Attribution
64010440.wav,Harmonica,0,273593,Attribution
6412ee13.wav,Bass_drum,0,131986,Attribution
6412f485.wav,Bark,1,118963,Creative Commons 0
641b0096.wav,Finger_snapping,0,176559,Attribution
642aba58.wav,Violin_or_fiddle,1,373885,Creative Commons 0
642ad7e4.wav,Double_bass,1,383692,Creative Commons 0
642be2ef.wav,Microwave_oven,1,56258,Creative Commons 0
6435af44.wav,Double_bass,0,47429,Creative Commons 0
6439679a.wav,Acoustic_guitar,0,13705,Attribution
643dfb33.wav,Fireworks,0,347121,Creative Commons 0
643e4e39.wav,Fireworks,0,198336,Creative Commons 0
64409ae0.wav,Writing,0,154711,Creative Commons 0
644a201b.wav,Hi-hat,0,77298,Creative Commons 0
644aaa95.wav,Cough,0,154434,Creative Commons 0
644cfbc8.wav,Flute,1,354606,Attribution
645853ad.wav,Squeak,0,11566,Creative Commons 0
645efe85.wav,Violin_or_fiddle,1,55980,Creative Commons 0
64618683.wav,Laughter,1,345519,Creative Commons 0
6475a738.wav,Violin_or_fiddle,1,247824,Attribution
647968c4.wav,Trumpet,0,91745,Attribution
647aac41.wav,Finger_snapping,1,332603,Creative Commons 0
6480dd54.wav,Double_bass,0,354328,Attribution
64851800.wav,Drawer_open_or_close,0,142332,Creative Commons 0
648bf857.wav,Microwave_oven,0,371620,Attribution
6496bf6a.wav,Flute,1,354956,Attribution
649c7632.wav,Laughter,0,265544,Attribution
64a5a10a.wav,Computer_keyboard,0,152956,Creative Commons 0
64a9194b.wav,Electric_piano,0,12785,Attribution
64ac5d6b.wav,Flute,0,191886,Creative Commons 0
64ad99d7.wav,Double_bass,0,372404,Attribution
64af554f.wav,Gunshot_or_gunfire,1,174283,Attribution
64b1e8c8.wav,Writing,0,221724,Attribution
64b2bbce.wav,Snare_drum,0,442,Attribution
64c1bdd2.wav,Double_bass,0,350995,Creative Commons 0
64c34adb.wav,Laughter,0,30280,Attribution
64c61d9b.wav,Bass_drum,0,106290,Creative Commons 0
64cc0e5b.wav,Gong,0,164820,Attribution
64d55bd8.wav,Chime,1,375631,Creative Commons 0
64d8d4a7.wav,Flute,1,373300,Creative Commons 0
64de2033.wav,Bark,0,32795,Attribution
64e4195e.wav,Cowbell,0,257882,Attribution
64e4c75b.wav,Bark,0,325480,Attribution
64e6b239.wav,Tambourine,0,382845,Attribution
64edfb51.wav,Violin_or_fiddle,1,247811,Attribution
6501ec3b.wav,Squeak,0,17136,Attribution
6506aa35.wav,Electric_piano,0,371498,Creative Commons 0
650d3361.wav,Glockenspiel,0,325029,Attribution
6514d3d3.wav,Bass_drum,0,66438,Attribution
651633e2.wav,Clarinet,1,248781,Attribution
651940b3.wav,Tearing,0,124971,Creative Commons 0
651b5dcd.wav,Microwave_oven,1,189500,Creative Commons 0
652df6f3.wav,Clarinet,0,249127,Attribution
653a8a45.wav,Cowbell,1,350711,Creative Commons 0
654c910e.wav,Clarinet,0,44363,Creative Commons 0
65532582.wav,Drawer_open_or_close,0,167186,Attribution
655b5248.wav,Double_bass,0,383643,Creative Commons 0
655d948e.wav,Tambourine,1,375715,Creative Commons 0
6563610a.wav,Saxophone,1,119275,Attribution
6587cf01.wav,Snare_drum,0,50458,Attribution
6596a6d0.wav,Squeak,0,102124,Attribution
659763f7.wav,Violin_or_fiddle,1,374576,Creative Commons 0
65997d16.wav,Clarinet,0,248351,Attribution
65a465a3.wav,Fart,1,72157,Attribution
65a604fb.wav,Acoustic_guitar,0,8393,Creative Commons 0
65b299e9.wav,Microwave_oven,1,83184,Creative Commons 0
65b8dac7.wav,Cough,0,369905,Attribution
65c0c1ce.wav,Microwave_oven,1,66717,Creative Commons 0
65cf904e.wav,Tearing,0,259541,Creative Commons 0
65d277f3.wav,Flute,1,65300,Attribution
65d3c9a4.wav,Fireworks,0,324414,Creative Commons 0
65d688be.wav,Cello,0,48025,Creative Commons 0
65d7c8a6.wav,Oboe,0,355128,Attribution
65de6350.wav,Bark,0,155313,Creative Commons 0
65f0a1fa.wav,Gong,0,222925,Attribution
65f60c42.wav,Applause,0,119024,Attribution
6604ef02.wav,Acoustic_guitar,0,270600,Attribution
660a83c4.wav,Trumpet,0,10852,Creative Commons 0
66127f3f.wav,Writing,0,335935,Creative Commons 0
6625eab7.wav,Tearing,0,208678,Attribution
663954f8.wav,Fart,0,120026,Attribution
6639d6c6.wav,Tambourine,0,382867,Attribution
6649f294.wav,Oboe,0,355107,Attribution
664e211b.wav,Gunshot_or_gunfire,1,132551,Attribution
6657fa9a.wav,Knock,0,361116,Creative Commons 0
6658b3bb.wav,Burping_or_eructation,1,234945,Creative Commons 0
6664d3eb.wav,Violin_or_fiddle,0,78450,Creative Commons 0
66764deb.wav,Gong,0,33852,Attribution
667c75cf.wav,Harmonica,0,331055,Attribution
667cc6dc.wav,Telephone,1,266891,Attribution
667e0fb2.wav,Burping_or_eructation,0,348290,Creative Commons 0
66800b2b.wav,Writing,0,208314,Creative Commons 0
66824303.wav,Computer_keyboard,0,219370,Creative Commons 0
668721df.wav,Saxophone,1,119298,Attribution
66895845.wav,Oboe,0,355098,Attribution
669b7c46.wav,Squeak,0,137143,Attribution
66a159d5.wav,Hi-hat,0,45063,Creative Commons 0
66a5004c.wav,Fart,0,202528,Creative Commons 0
66a5b9fb.wav,Violin_or_fiddle,1,55985,Creative Commons 0
66af2f72.wav,Bark,0,15791,Attribution
66b3d587.wav,Glockenspiel,1,348896,Creative Commons 0
66b65fff.wav,Meow,0,71025,Attribution
66b8f88f.wav,Applause,0,233582,Creative Commons 0
66bb1172.wav,Cough,0,143119,Creative Commons 0
66bcf27e.wav,Double_bass,0,203783,Attribution
66be15fd.wav,Flute,1,354537,Attribution
66bf4fa3.wav,Tambourine,1,382855,Attribution
66c39830.wav,Clarinet,0,249065,Attribution
66ccbc5f.wav,Applause,0,162762,Attribution
66dd3d3b.wav,Acoustic_guitar,0,53277,Attribution
66e0dd75.wav,Cello,0,42252,Attribution
66f8e692.wav,Shatter,0,178582,Attribution
66fe50dc.wav,Saxophone,1,46696,Creative Commons 0
670093d9.wav,Chime,0,315712,Creative Commons 0
67013df6.wav,Violin_or_fiddle,1,55958,Creative Commons 0
67052549.wav,Fireworks,0,334042,Creative Commons 0
67066eb2.wav,Meow,1,262313,Creative Commons 0
670a1d0b.wav,Laughter,0,19165,Attribution
670b77c7.wav,Squeak,1,264156,Creative Commons 0
670ef10d.wav,Snare_drum,0,29797,Creative Commons 0
67186290.wav,Gong,1,222325,Attribution
673a623f.wav,Burping_or_eructation,0,217677,Creative Commons 0
673defaf.wav,Acoustic_guitar,1,251137,Attribution
674664a6.wav,Double_bass,0,383708,Creative Commons 0
674b6f0f.wav,Meow,0,66514,Creative Commons 0
674fed1f.wav,Laughter,0,63811,Attribution
675e616f.wav,Fireworks,0,212689,Creative Commons 0
6760fd6d.wav,Tearing,0,234222,Creative Commons 0
67822329.wav,Electric_piano,1,371492,Creative Commons 0
67841fc1.wav,Saxophone,1,358705,Attribution
67909683.wav,Snare_drum,0,257758,Creative Commons 0
67c69330.wav,Bark,0,344,Attribution
67d86f23.wav,Saxophone,1,119351,Attribution
67e4e043.wav,Keys_jangling,0,367066,Creative Commons 0
67e80e0a.wav,Violin_or_fiddle,1,55960,Creative Commons 0
67eceec7.wav,Double_bass,0,203768,Attribution
67ed3008.wav,Acoustic_guitar,1,8586,Creative Commons 0
67f5ced8.wav,Clarinet,1,248362,Attribution
67ffdc45.wav,Fart,0,110051,Attribution
68178f77.wav,Chime,0,328059,Attribution
681b996f.wav,Snare_drum,0,20298,Creative Commons 0
6821edb0.wav,Drawer_open_or_close,1,152304,Attribution
6823ee92.wav,Fireworks,0,172983,Creative Commons 0
6828f1a3.wav,Bus,1,111172,Attribution
682cd1a9.wav,Cowbell,1,159768,Creative Commons 0
6835397c.wav,Hi-hat,0,135390,Attribution
684e4a9e.wav,Clarinet,0,248972,Attribution
68532fcb.wav,Fart,1,88996,Attribution
6855cd97.wav,Acoustic_guitar,0,41990,Attribution
685676c5.wav,Writing,0,335505,Creative Commons 0
68589f79.wav,Violin_or_fiddle,1,355865,Attribution
685a6077.wav,Gong,0,57415,Attribution
685b5c1f.wav,Saxophone,1,119395,Attribution
686a78bf.wav,Squeak,0,137144,Attribution
686bbe8b.wav,Harmonica,0,116891,Creative Commons 0
6876f41e.wav,Squeak,0,13841,Creative Commons 0
68942258.wav,Squeak,0,25824,Creative Commons 0
689aa181.wav,Cello,1,357990,Attribution
689ad798.wav,Electric_piano,0,371499,Creative Commons 0
689af02b.wav,Tearing,1,10428,Creative Commons 0
68a5d0d1.wav,Laughter,0,36938,Creative Commons 0
68a93434.wav,Gong,0,213096,Creative Commons 0
68ae12e2.wav,Fireworks,0,376660,Creative Commons 0
68b11a4d.wav,Clarinet,0,20934,Attribution
68b4facc.wav,Oboe,0,355210,Attribution
68b5bf43.wav,Electric_piano,0,336021,Creative Commons 0
68bc0ce4.wav,Flute,0,184066,Creative Commons 0
68c2f93c.wav,Bus,1,253880,Creative Commons 0
68c57a43.wav,Burping_or_eructation,0,245735,Creative Commons 0
68ca0f14.wav,Keys_jangling,1,30545,Creative Commons 0
68d8b3fd.wav,Meow,0,170298,Creative Commons 0
68ddd963.wav,Bark,0,332173,Creative Commons 0
68e1a3e9.wav,Snare_drum,1,150746,Attribution
68ef495a.wav,Tambourine,0,375720,Creative Commons 0
68f43bf1.wav,Tambourine,0,1795,Attribution
690556ea.wav,Acoustic_guitar,0,53276,Attribution
690a6466.wav,Gunshot_or_gunfire,1,370998,Creative Commons 0
690d3746.wav,Shatter,1,204122,Attribution
6913ad7b.wav,Applause,0,41456,Attribution
691634cc.wav,Fireworks,0,46330,Attribution
6916a023.wav,Shatter,0,219843,Attribution
69175165.wav,Cough,1,331068,Attribution
69186820.wav,Glockenspiel,0,146087,Attribution
691c7f02.wav,Finger_snapping,1,346789,Attribution
69243c5c.wav,Laughter,1,178560,Creative Commons 0
6933a440.wav,Fireworks,0,62547,Attribution
6934efec.wav,Meow,0,327438,Attribution
695a6dcb.wav,Snare_drum,0,83907,Creative Commons 0
6963377a.wav,Chime,0,198863,Attribution
696ed9ab.wav,Fart,0,163380,Creative Commons 0
697f33c6.wav,Laughter,0,209736,Attribution
6987863b.wav,Flute,1,213378,Attribution
699044df.wav,Cello,1,372849,Creative Commons 0
699385f4.wav,Cello,1,195149,Attribution
6994bf26.wav,Violin_or_fiddle,1,374489,Creative Commons 0
6999255e.wav,Trumpet,0,77713,Attribution
69a6c4a9.wav,Tearing,1,347322,Attribution
69af03c3.wav,Saxophone,1,119353,Attribution
69bbe198.wav,Fireworks,0,198342,Creative Commons 0
69c41690.wav,Violin_or_fiddle,1,356117,Attribution
69cadbf5.wav,Flute,0,65166,Attribution
69d3da4e.wav,Gunshot_or_gunfire,1,371575,Attribution
69d68dae.wav,Telephone,1,252918,Attribution
69d6d713.wav,Bass_drum,0,34842,Attribution
69dad1d3.wav,Burping_or_eructation,0,232451,Creative Commons 0
69dc09b0.wav,Microwave_oven,0,190583,Creative Commons 0
69e18f96.wav,Violin_or_fiddle,1,356311,Attribution
69e3060d.wav,Double_bass,0,354185,Attribution
69e3e709.wav,Knock,0,113129,Creative Commons 0
69e9d6a0.wav,Cello,0,195284,Attribution
69ea40b5.wav,Fireworks,0,349820,Creative Commons 0
69ecd79d.wav,Writing,0,379887,Creative Commons 0
69f28d59.wav,Fireworks,0,109739,Creative Commons 0
69f9d967.wav,Snare_drum,0,31517,Attribution
69fbf109.wav,Oboe,0,355149,Attribution
69fd8eac.wav,Knock,0,144949,Creative Commons 0
69fe3102.wav,Tearing,0,16467,Attribution
69ff0330.wav,Electric_piano,1,195851,Attribution
6a037ddf.wav,Flute,1,246669,Attribution
6a09c24b.wav,Acoustic_guitar,0,8495,Creative Commons 0
6a0a829f.wav,Shatter,0,260433,Attribution
6a0f3e43.wav,Laughter,1,367493,Creative Commons 0
6a1b4c44.wav,Laughter,1,253528,Attribution
6a1f0cc7.wav,Applause,0,196332,Attribution
6a210ffa.wav,Cello,1,246856,Attribution
6a2db40a.wav,Gong,1,57390,Attribution
6a2eca0f.wav,Scissors,1,18621,Creative Commons 0
6a30339c.wav,Bass_drum,0,3193,Attribution
6a34c975.wav,Keys_jangling,0,156186,Creative Commons 0
6a353424.wav,Snare_drum,1,50710,Creative Commons 0
6a3bfead.wav,Oboe,0,355229,Attribution
6a4276c7.wav,Double_bass,0,383668,Creative Commons 0
6a446a35.wav,Acoustic_guitar,0,331339,Creative Commons 0
6a591e37.wav,Gong,0,64547,Attribution
6a609889.wav,Trumpet,1,247298,Attribution
6a62bb15.wav,Telephone,1,17405,Attribution
6a63cd35.wav,Keys_jangling,0,9182,Attribution
6a63dd77.wav,Saxophone,1,46702,Creative Commons 0
6a64d4a4.wav,Oboe,0,373653,Creative Commons 0
6a6c66b2.wav,Telephone,1,251540,Attribution
6a6f35fd.wav,Tambourine,1,352294,Creative Commons 0
6a72696a.wav,Snare_drum,0,13251,Attribution
6a7c4f15.wav,Cello,0,358373,Attribution
6a7ea03a.wav,Writing,1,178369,Attribution
6a8869c5.wav,Telephone,1,245860,Creative Commons 0
6a887ffa.wav,Meow,1,55149,Attribution
6a8a3268.wav,Tambourine,0,34117,Attribution
6a8dce61.wav,Saxophone,1,13426,Creative Commons 0
6a8ebd07.wav,Fart,0,110925,Creative Commons 0
6a8efc50.wav,Oboe,0,355291,Attribution
6a92ed21.wav,Drawer_open_or_close,1,151575,Attribution
6a959176.wav,Telephone,1,21680,Attribution
6a96272b.wav,Bass_drum,1,36514,Creative Commons 0
6a96ef38.wav,Shatter,0,264420,Creative Commons 0
6aa010f1.wav,Bass_drum,0,428,Attribution
6aa01975.wav,Bus,1,237128,Attribution
6aa12aa0.wav,Knock,0,345474,Attribution
6aa1b4f0.wav,Trumpet,0,10703,Creative Commons 0
6aa2fe1a.wav,Tearing,0,137708,Creative Commons 0
6aac58ab.wav,Keys_jangling,1,30544,Creative Commons 0
6aaff359.wav,Saxophone,1,46698,Creative Commons 0
6ab76c9a.wav,Clarinet,1,357024,Attribution
6abeea59.wav,Trumpet,0,10948,Creative Commons 0
6ace1661.wav,Drawer_open_or_close,1,271659,Creative Commons 0
6ace943d.wav,Tearing,0,46279,Attribution
6acef16d.wav,Acoustic_guitar,0,41745,Attribution
6ad3a1aa.wav,Drawer_open_or_close,0,89521,Attribution
6ad73ffc.wav,Applause,1,108511,Creative Commons 0
6add325a.wav,Writing,0,221734,Attribution
6af97eab.wav,Laughter,0,105419,Attribution
6afc5c3b.wav,Harmonica,1,116883,Creative Commons 0
6aff0c16.wav,Trumpet,1,374164,Creative Commons 0
6aff806b.wav,Bus,0,360743,Creative Commons 0
6affd3c0.wav,Knock,1,193829,Creative Commons 0
6b03607b.wav,Double_bass,0,383587,Creative Commons 0
6b15ac5a.wav,Flute,0,145433,Attribution
6b15affb.wav,Harmonica,1,116882,Creative Commons 0
6b1896ab.wav,Drawer_open_or_close,0,151574,Attribution
6b192226.wav,Fireworks,1,46325,Attribution
6b27a847.wav,Flute,1,354581,Attribution
6b28b873.wav,Bark,0,115535,Attribution
6b31bc93.wav,Trumpet,1,247225,Attribution
6b33850f.wav,Computer_keyboard,0,192069,Creative Commons 0
6b3dd35c.wav,Squeak,1,330247,Creative Commons 0
6b45a7ab.wav,Writing,0,271470,Creative Commons 0
6b535a04.wav,Violin_or_fiddle,1,374507,Creative Commons 0
6b5b36b2.wav,Microwave_oven,1,345489,Creative Commons 0
6b64661f.wav,Electric_piano,1,65717,Attribution
6b6bdc93.wav,Applause,0,340361,Creative Commons 0
6b6ef25f.wav,Tambourine,0,380330,Attribution
6b75921d.wav,Gong,1,57411,Attribution
6b76a217.wav,Squeak,0,24248,Attribution
6b90ade1.wav,Saxophone,1,13469,Creative Commons 0
6b9224c7.wav,Microwave_oven,1,345485,Creative Commons 0
6b93b48a.wav,Double_bass,1,383651,Creative Commons 0
6b9e155a.wav,Scissors,1,108453,Creative Commons 0
6baf07c8.wav,Tearing,0,118113,Attribution
6bc128c5.wav,Cough,1,259513,Creative Commons 0
6bc67fe4.wav,Acoustic_guitar,0,12508,Attribution
6bcf61c1.wav,Gong,1,57401,Attribution
6bda61dd.wav,Squeak,0,377552,Creative Commons 0
6bddfa9f.wav,Harmonica,0,328830,Creative Commons 0
6be65e35.wav,Tearing,0,181770,Creative Commons 0
6bea98c9.wav,Squeak,0,18040,Attribution
6bfe2344.wav,Oboe,0,355266,Attribution
6bfe3806.wav,Fart,1,383771,Creative Commons 0
6bfe6671.wav,Trumpet,0,10938,Creative Commons 0
6bfef780.wav,Cough,0,151213,Creative Commons 0
6c053100.wav,Tearing,0,353907,Creative Commons 0
6c1434df.wav,Telephone,1,344221,Creative Commons 0
6c208e34.wav,Applause,0,36162,Creative Commons 0
6c271514.wav,Flute,0,85791,Attribution
6c329938.wav,Flute,1,354523,Attribution
6c3828ac.wav,Trumpet,0,53934,Creative Commons 0
6c3ccd7a.wav,Flute,0,53818,Attribution
6c49d5d5.wav,Snare_drum,0,165208,Creative Commons 0
6c505bc8.wav,Knock,0,193850,Creative Commons 0
6c69e1c0.wav,Cowbell,0,91166,Creative Commons 0
6c6ca429.wav,Laughter,1,335581,Creative Commons 0
6c7e8850.wav,Shatter,0,145574,Attribution
6c7f59a7.wav,Trumpet,0,19676,Attribution
6c84907a.wav,Bark,0,166489,Creative Commons 0
6c8789de.wav,Trumpet,0,53936,Creative Commons 0
6c923faa.wav,Oboe,0,355285,Attribution
6c9269c5.wav,Fireworks,1,104787,Attribution
6c94cf13.wav,Cello,0,60130,Attribution
6c98c870.wav,Harmonica,1,116921,Creative Commons 0
6ca5f5d1.wav,Electric_piano,1,65724,Attribution
6cb35c9d.wav,Cowbell,0,348615,Creative Commons 0
6cbb47e9.wav,Gong,0,264047,Creative Commons 0
6cbf3518.wav,Trumpet,0,2819,Attribution
6ccdd42c.wav,Scissors,1,368078,Creative Commons 0
6ccf7c29.wav,Meow,1,89504,Attribution
6cd42ef4.wav,Knock,1,83241,Creative Commons 0
6cde1300.wav,Cello,0,372845,Creative Commons 0
6ce42228.wav,Shatter,0,355340,Attribution
6ce430d2.wav,Trumpet,1,357728,Attribution
6ce9cbde.wav,Telephone,1,55357,Attribution
6ceab67a.wav,Saxophone,1,46703,Creative Commons 0
6cf01b03.wav,Computer_keyboard,0,201739,Creative Commons 0
6cfd79c3.wav,Trumpet,0,255164,Creative Commons 0
6d01bc2c.wav,Knock,1,154378,Creative Commons 0
6d10d700.wav,Writing,0,335514,Creative Commons 0
6d15afe2.wav,Burping_or_eructation,0,202131,Creative Commons 0
6d1e1e67.wav,Applause,0,324186,Attribution
6d21ad67.wav,Bass_drum,1,334620,Creative Commons 0
6d36591b.wav,Gong,1,57392,Attribution
6d36f4e4.wav,Trumpet,0,7667,Attribution
6d3722db.wav,Gong,1,222214,Attribution
6d3e8659.wav,Cowbell,1,91178,Creative Commons 0
6d4be757.wav,Snare_drum,0,38916,Attribution
6d4fca1c.wav,Bus,0,205409,Attribution
6d52f8c1.wav,Knock,0,26781,Creative Commons 0
6d5abee4.wav,Cough,0,252231,Creative Commons 0
6d717c18.wav,Keys_jangling,1,51443,Creative Commons 0
6d7b7a40.wav,Harmonica,1,116943,Creative Commons 0
6d8620e6.wav,Cowbell,1,382825,Attribution
6d9019ba.wav,Hi-hat,0,104223,Creative Commons 0
6d9b63eb.wav,Oboe,0,355145,Attribution
6d9e7052.wav,Laughter,0,32284,Creative Commons 0
6da3d596.wav,Shatter,0,204692,Attribution
6daab86c.wav,Saxophone,1,119375,Attribution
6dc4e733.wav,Writing,0,335507,Creative Commons 0
6dc525e7.wav,Drawer_open_or_close,1,142594,Creative Commons 0
6dc89ee7.wav,Fireworks,0,21410,Creative Commons 0
6dcdddab.wav,Fart,0,62173,Attribution
6dd8c59b.wav,Violin_or_fiddle,1,55984,Creative Commons 0
6ddfdcfd.wav,Cough,0,109638,Attribution
6de38680.wav,Harmonica,1,116918,Creative Commons 0
6de58fec.wav,Laughter,0,257923,Attribution
6dea9b11.wav,Hi-hat,1,137686,Attribution
6df2f14c.wav,Chime,1,263658,Attribution
6df575aa.wav,Violin_or_fiddle,1,55966,Creative Commons 0
6dfd9bac.wav,Clarinet,0,248376,Attribution
6dfdf381.wav,Cello,0,159112,Creative Commons 0
6e028fd5.wav,Laughter,0,146942,Attribution
6e09d1f2.wav,Gong,0,222355,Attribution
6e139908.wav,Gong,0,222341,Attribution
6e14925e.wav,Harmonica,0,273597,Attribution
6e18d7ed.wav,Fart,0,63485,Attribution
6e1f6a82.wav,Double_bass,1,354240,Attribution
6e5088de.wav,Shatter,1,173602,Creative Commons 0
6e54b3a9.wav,Flute,0,24596,Attribution
6e595f4e.wav,Trumpet,1,357398,Attribution
6e78745c.wav,Knock,0,329515,Creative Commons 0
6e78afc3.wav,Bus,0,237155,Attribution
6e7d5f74.wav,Fireworks,1,332181,Attribution
6e7ff407.wav,Laughter,0,9548,Attribution
6e863d5c.wav,Keys_jangling,1,188253,Creative Commons 0
6e904024.wav,Laughter,0,259625,Attribution
6e910230.wav,Glockenspiel,1,348889,Creative Commons 0
6ea1b08a.wav,Meow,0,331626,Creative Commons 0
6ea22bc2.wav,Saxophone,0,88590,Creative Commons 0
6eb342ea.wav,Burping_or_eructation,0,273599,Attribution
6eb59008.wav,Violin_or_fiddle,1,61926,Attribution
6eb60c13.wav,Oboe,0,355301,Attribution
6ebe3f62.wav,Applause,1,241891,Attribution
6ec13858.wav,Harmonica,1,116955,Creative Commons 0
6ec2fca8.wav,Harmonica,1,331054,Attribution
6ecc6446.wav,Flute,0,324085,Creative Commons 0
6eddc708.wav,Hi-hat,0,49057,Creative Commons 0
6ee9f703.wav,Violin_or_fiddle,1,247834,Attribution
6eeb7d48.wav,Squeak,0,128473,Creative Commons 0
6eebda32.wav,Laughter,0,218172,Creative Commons 0
6ef82473.wav,Flute,1,354980,Attribution
6efbaf90.wav,Double_bass,1,383547,Creative Commons 0
6efdf654.wav,Cough,0,180037,Attribution
6f02c591.wav,Saxophone,0,360251,Attribution
6f049dbb.wav,Telephone,0,166888,Creative Commons 0
6f05d010.wav,Burping_or_eructation,0,195605,Attribution
6f19512b.wav,Fart,0,221510,Attribution
6f3038f1.wav,Cough,0,41325,Attribution
6f37f0d4.wav,Cough,1,41387,Attribution
6f39be3e.wav,Squeak,0,98152,Attribution
6f444e0e.wav,Tambourine,0,148933,Creative Commons 0
6f44f1b8.wav,Knock,0,211450,Creative Commons 0
6f484851.wav,Applause,0,191913,Attribution
6f6e15ce.wav,Tearing,1,90801,Creative Commons 0
6f7162b1.wav,Bass_drum,1,191600,Creative Commons 0
6f71c89b.wav,Burping_or_eructation,1,215326,Creative Commons 0
6f8909e7.wav,Burping_or_eructation,0,234944,Creative Commons 0
6f8e7de4.wav,Scissors,0,194659,Attribution
6f95f6ee.wav,Double_bass,0,203748,Attribution
6f96bccc.wav,Keys_jangling,0,213724,Creative Commons 0
6f9e6ffa.wav,Microwave_oven,1,383839,Creative Commons 0
6fab1f61.wav,Tearing,0,121200,Creative Commons 0
6fb7bc8c.wav,Harmonica,1,116894,Creative Commons 0
6fc1cba8.wav,Scissors,0,132386,Attribution
6fc9c9d5.wav,Computer_keyboard,0,155910,Creative Commons 0
6fca680b.wav,Snare_drum,1,13215,Creative Commons 0
6fcb552a.wav,Applause,0,179870,Attribution
6fce4d13.wav,Oboe,0,355097,Attribution
6fd3cd15.wav,Flute,1,354558,Attribution
6fda26fc.wav,Finger_snapping,1,361748,Creative Commons 0
6fdb913f.wav,Acoustic_guitar,0,252520,Attribution
6fe0c043.wav,Fart,0,243715,Creative Commons 0
6ff3911e.wav,Computer_keyboard,0,152887,Creative Commons 0
6ff78d91.wav,Double_bass,0,203795,Attribution
6ffb293d.wav,Computer_keyboard,0,186147,Creative Commons 0
700f6042.wav,Double_bass,0,354206,Attribution
7016103a.wav,Double_bass,0,203762,Attribution
7017f924.wav,Electric_piano,1,61822,Attribution
70231b6a.wav,Saxophone,1,119382,Attribution
702a2437.wav,Flute,0,53819,Attribution
703e4244.wav,Double_bass,0,383621,Creative Commons 0
704d6fc7.wav,Fart,1,380627,Creative Commons 0
705da657.wav,Acoustic_guitar,0,44367,Creative Commons 0
706c9a51.wav,Acoustic_guitar,1,8588,Creative Commons 0
707072a1.wav,Trumpet,0,10971,Creative Commons 0
7076e8e6.wav,Hi-hat,1,271404,Creative Commons 0
707761a4.wav,Knock,0,349305,Creative Commons 0
70864f97.wav,Fireworks,0,161001,Creative Commons 0
708c28cd.wav,Laughter,0,151223,Creative Commons 0
708c7991.wav,Fart,0,15837,Attribution
7096f285.wav,Meow,0,222590,Creative Commons 0
7096f946.wav,Cello,0,195276,Attribution
7099edab.wav,Computer_keyboard,0,345940,Creative Commons 0
70a2e253.wav,Clarinet,1,248614,Attribution
70a42920.wav,Bass_drum,0,77378,Attribution
70a563c3.wav,Cough,0,82717,Attribution
70a8869f.wav,Knock,1,265968,Attribution
70b55fc4.wav,Gong,1,222224,Attribution
70b68ba0.wav,Fart,0,64522,Attribution
70c00511.wav,Saxophone,1,13405,Creative Commons 0
70c6e930.wav,Applause,0,336996,Attribution
70c8917f.wav,Finger_snapping,0,221942,Attribution
70ca9c77.wav,Acoustic_guitar,1,13710,Attribution
70d31f98.wav,Tambourine,1,210657,Attribution
70d942a5.wav,Bass_drum,0,264285,Creative Commons 0
70d986a9.wav,Bus,0,44791,Attribution
70f22c96.wav,Fireworks,0,341044,Attribution
70f7a5e4.wav,Shatter,0,95010,Attribution
70f8a784.wav,Keys_jangling,1,336202,Creative Commons 0
70f8cdfa.wav,Bass_drum,0,269100,Creative Commons 0
70f8f833.wav,Applause,0,196091,Creative Commons 0
70fb1d65.wav,Bark,0,31615,Creative Commons 0
